split,original_text,original_label,paraphrased_text
train,"inside the film's conflict-powered plot there is a decent moral trying to get out , but it's not that , it's the tension that keeps you in your seat . affleck and jackson are good sparring partners .",1,"The movie's conflict-driven plot contains a commendable moral message that attempts to break free, but it is the tension that keeps the audience engaged. Affleck and Jackson make for effective adversaries."
train,"the old-world- meets-new mesh is incarnated in the movie's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater .",1,"the old-world- meets-new mesh is incarnated in the movie's soundtrack, a joyful effusion of disco bollywood that, by the end of monsoon wedding, sent my spirit soaring out of the theater."
train,"an effectively creepy , fear-inducing ( not fear-reducing ) film from japanese director hideo nakata , who takes the superstitious curse on chain letters and actually applies it .",1,"an effectively creepy, fear-inducing ( not fear-reducing ) film from japanese director hideo nakata, who takes the superstitious curse on chain letters and actually applies it."
train,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all .",1,"having cast actors who are, generally speaking, adored by the movie-going public, khouri gets terrific performances from them all."
train,a subtle and well-crafted ( for the most part ) chiller .,1,a subtle and well-crafted ( for the most part ) chiller.
train,"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality .",1,"Warm Water Under A Red Bridge is a unique and touching Japanese film that delves into the complex relationship between women, water, nature, and sensuality."
train,"although laced with humor and a few fanciful touches , the film is a refreshingly serious look at young women .",1,The movie is a serious look at young women despite being humorous and having a few whimsical elements.
train,"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence .",1,"The best revenge may just be living well, because this film, unlike other Dumas adaptations, is far more like a treasure than a lengthy jail sentence."
train,"a delectable and intriguing thriller filled with surprises , read my lips is an original . this is a story of two misfits who don't stand a chance alone , but together they are magnificent .",1,"""Read My Lips"" is a captivating and enthralling mystery novel that will keep you on the edge of your seat. The story follows two unlikely heroes as they navigate a treacherous world, discovering their own strength and resilience along the way. This is a must-read for anyone looking for a unique and gripping tale."
train,"highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a worthy follow-up .",1,"People who think they are better than everyone else because they like ""cool"" things should not bother trying to get into this club, but people who actually like ""cool"" things will find something they like here."
